,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6,MR1_checker,MR2_checker,MR3_checker,MR4_checker,MR5_checker,MR6_checker
2776,0.8602030628046027,0.8602030628046027,0.9783338604288464,0.8602030628046027,0.7915398575380505,1.1134570405582342,0.362210557135449,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2817,1.2158280645597548,1.2158280645597548,1.292355904043847,1.2158280645597548,1.1942834224198324,1.3934922018662332,0.91832022683214,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
2821,0.9461401996818656,0.9461401996818656,1.0058814738237296,0.9461401996818656,0.9772406754425345,1.1575509367529597,0.5117400734174093,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
2889,1.6525259537782513,1.6525259537782513,1.8773973136758189,1.6525259537782513,d/0,1.7504721858262233,1.4469979964535609,Not-violated,Not-violated,Not-violated,NA -> d/0,Not-violated,Not-violated
2892,1.2538144217441582,1.2538144217441582,1.309320023966131,1.2538144217441582,1.2558412071736977,1.4193759724192494,1.002336297700253,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
2964,1.6909233178588337,1.6909233178588334,1.7266673745354268,1.6909233178588337,1.6653161427274743,1.786707098440297,1.5380451068850716,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3051,1.097273038736463,1.097273038736463,1.0976250611902076,1.097273038736463,1.0972052285894294,1.2440784429035787,0.6916031758694977,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3084,1.0118841912819443,1.0118841912819443,1.0427527034537774,1.0118841912819443,0.9650289167925854,1.1943245952450972,0.5739644913933235,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3123,1.828417595328704,1.828417595328704,1.874160581659865,1.828417595328704,1.7906300779295565,1.9178218124517963,1.678577905474048,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3171,1.2491925437605549,1.2491925437605544,1.3049699397373642,1.2491925437605549,1.2412538154829127,1.4129306042205745,0.9262190514038544,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3222,0.928584507439656,0.9285845074396564,1.0143919935751258,0.928584507439656,0.993402023671978,1.189281605266136,0.6931471805599453,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
3298,1.299404567979619,1.299404567979619,1.5898908205690767,1.299404567979619,d/0,1.4639085965249061,1.299404567979619,Not-violated,Not-violated,Not-violated,NA -> d/0,Not-violated,Not-violated
3301,1.832937588250096,1.832937588250096,1.876117100131237,1.832937588250096,1.7916081164315143,1.9209343987824907,1.6811386083756832,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3329,1.56465939346507,1.56465939346507,1.5847898865300023,1.56465939346507,1.551305521206721,1.7006598400799626,1.367805709824793,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3363,1.0810375265209315,1.0810375265209315,1.0862384176328672,1.0810375265209315,1.07841446108372,1.24116515985024,0.6782093939033127,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3391,1.0717287302022056,1.0717287302022056,1.0818511247006646,1.0717287302022056,1.0653018943245072,1.26330948969858,0.6924611526112329,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3474,1.251344383095467,1.251344383095467,1.304419255667515,1.251344383095467,1.2513443832179958,1.4088491357056483,0.9877273644412644,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3585,1.0958871542125537,1.0958871542125537,1.096825625496825,1.0958871542125537,1.0960673284468552,1.2774647721791867,0.6901856760188042,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
3622,1.5699494051910423,1.5699494051910423,1.5859189665267437,1.5699494051910423,1.5653019407018103,1.6960033459178463,1.3512571681030596,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3707,1.0944035090754092,1.0944035090754092,1.2392880342913783,1.0944035090754092,0.8278497529402636,1.2900391997086187,0.7331710501169375,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3724,1.0566995224860514,1.0566995224860514,1.0715987805361908,1.0566995224860514,1.0652742113471299,1.2466043168751226,0.6917614988524178,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
3726,1.0393511293332314,1.0393511293332314,1.0604815913606995,1.0393511293332314,1.0143919935134005,1.2224304034961178,0.6145033203107282,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3747,1.0870004469549273,1.0870004469549273,1.0914082001162215,1.0870004469549273,1.085523626993362,1.280267115171622,0.6923469670899615,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3809,1.2926579551426816,1.2926579551426811,1.3315037785030686,1.2926579551426816,1.2898185207646087,1.455509491859736,1.0327438135557083,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3850,0.9560443809671456,0.9560443809671456,1.0411315166502328,0.9560443809671456,0.8921178708315474,1.2353468116280646,0.5623351446188083,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3915,1.0821955300387671,1.0821955300387671,1.0900596587107838,1.0821955300387671,1.078992207847794,1.310783678099714,0.6730116670092565,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3942,0.9448840254659444,0.9448840254659444,1.0008374812389056,0.9448840254659444,0.8218319900556947,1.129370393991506,0.4741393130578373,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3966,1.006214565944081,1.006214565944081,1.2538569873439906,1.006214565944081,1.138238635325595,1.2779914688584595,0.8314025204956377,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
3982,0.9887372688897624,0.9887372688897624,1.0300516057372202,0.9887372688897624,0.9341455160965102,1.180966436990951,0.5763341277567499,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
3989,0.9381390150046416,0.9381390150046416,1.015063083244053,0.9381390150046416,0.9923120525051323,1.1875193654342509,0.6869615765973234,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
4004,1.164716706666267,1.1647167066662671,1.2558174811078828,1.164716706666267,1.1341678677760691,1.3298452344417466,0.980055711059702,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4097,1.5663775317128774,1.5663775317128774,1.5819175099490337,1.5663775317128774,1.5726302687752225,1.684323551409898,1.352945191823561,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
4113,2.037186214949552,2.0371862149495525,2.1086004294740874,2.037186214949552,1.5904615595290694,2.1125849441871196,1.923942197680088,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4117,1.3675187335169636,1.3675187335169638,1.3738649631963993,1.3675187335169636,1.368961365530313,1.5046143472441722,1.073578118530874,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
4178,0.7942680770051028,0.7942680770051028,0.930671318779186,0.7942680770051028,0.42251326768603,1.0112698022447564,0.6816244336247836,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4196,0.4227090878059908,0.4227090878059908,0.8169151695570781,0.4227090878059908,d/0,0.7547854950176571,0.4227090878059908,Not-violated,Not-violated,Not-violated,NA -> d/0,Not-violated,Not-violated
4327,0.4094586186950892,0.4094586186950892,0.796311640173813,0.4094586186950892,0.8030836701047909,0.7519304663146793,0.6931471805599453,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Violated
4465,0.9099250471537522,0.909925047153752,1.0114042647073518,0.9099250471537522,0.825261162376372,1.17295457751597,0.410116318288409,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4481,0.7938074806275021,0.7938074806275022,0.9363569127838212,0.7938074806275021,0.452869310362098,1.0222014568046527,0.2061920506332318,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4645,0.9489154358953992,0.9489154358953992,1.0042424730540764,0.9489154358953992,0.8305178255435639,1.1357490088390085,0.4741393130578373,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4655,0.9100760867132228,0.9100760867132228,0.9861234897117208,0.9100760867132228,0.7818944539655883,1.114418897011359,0.6754645824509031,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4724,0.6931471805599453,0.6931471805599453,0.9768945101654616,0.6931471805599453,d/0,1.0198652142779299,-0.0,Not-violated,Not-violated,Not-violated,NA -> d/0,Not-violated,Not-violated
4752,1.457953126193801,1.457953126193801,1.5208211675636525,1.457953126193801,1.3787819964220052,1.5887482515209468,1.2554894915035542,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4844,1.0200534186188834,1.0200534186188834,1.0492002330964545,1.0200534186188834,0.9876196381574069,1.2099338754903874,0.6108643020548935,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4868,0.7969001455127587,0.7969001455127587,0.9426749615639384,0.7969001455127587,0.4740855341251038,1.0333199116827867,0.2145591551764051,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4910,0.9743147528693494,0.9743147528693494,1.0361987848192835,0.9743147528693494,0.9097077102831561,1.2148896539491203,0.5004024235381879,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
4987,0.9184277849930976,0.9184277849930976,1.011286827354249,0.9184277849930976,0.7664094367023824,1.1652123491702298,0.410116318288409,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5025,1.8153765954630647,1.8153765954630647,1.8721762727109668,1.8153765954630647,1.6185628826016292,1.9107056793787152,1.6674988498984409,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5033,1.440418464818253,1.4404184648182528,1.5145372125907064,1.440418464818253,1.5061340200737812,1.5875664431490373,1.3510008977031145,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
5038,1.0715849248248062,1.0715849248248062,1.081163713485801,1.0715849248248062,1.0715849248278322,1.257600518730866,0.6534181947937018,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5264,0.6519508373776711,0.6519508373776711,0.8661839144536991,0.6519508373776711,0.8583605845382475,0.9283439512898506,0.3144922012814106,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
5333,1.1851956848497929,1.1851956848497924,1.28254179732999,1.1851956848497929,1.0905864691642535,1.3732653608351373,0.9560443809671456,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5354,1.094390714787167,1.094390714787167,1.0957815752757505,1.094390714787167,1.0941604621401082,1.2686834454044633,0.6925525323607232,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5426,1.640349569583734,1.6403495695837345,1.7032100064794182,1.640349569583734,1.5343547456139874,1.7478749357969412,1.4292101745932575,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5501,1.2557297907558838,1.2557297907558838,1.3223289850325168,1.2557297907558838,1.2647576640406988,1.4521443332030401,1.0549201679861442,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
5511,0.9146224676606434,0.9146224676606434,0.9981926767807552,0.9146224676606434,0.882563295407756,1.1482431942860272,0.6365141682948128,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5588,0.8626470500723487,0.8626470500723487,0.9605110413662216,0.8626470500723487,0.6222085330940089,1.0674789577240122,0.3144922012814106,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5653,2.3976229510668405,2.3976229510668405,2.488132144945808,2.3976229510668405,2.081534964818384,2.461422432120891,2.363855921829628,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5680,1.073831323185844,1.073831323185844,1.4484951213114303,1.073831323185844,d/0,1.3163725690440502,0.8392695557891106,Not-violated,Not-violated,Not-violated,NA -> d/0,Not-violated,Not-violated
5692,0.887694275799104,0.887694275799104,0.993820761105624,0.887694275799104,0.7797597288176341,1.1378936743311243,0.5004024235381879,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5822,1.0096137581740383,1.0096137581740383,1.0635215028672125,1.0096137581740383,1.0283941667272956,1.2919060073446698,0.6365141682948128,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
5838,0.816738336927131,0.816738336927131,0.9421395403359772,0.816738336927131,0.7345774657784578,1.0512982726520617,0.5004024235381879,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5840,1.0583453685867263,1.0583453685867263,1.0739466893044316,1.0583453685867263,1.0457323992909369,1.253935421535978,0.6924611526112329,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
5857,1.0882194459083807,1.0882194459083807,1.0920130177689595,1.0882194459083807,1.089104283448583,1.278498306796373,0.6920129648318738,Not-violated,Not-violated,Not-violated,Violated,Not-violated,Not-violated
5912,1.0962947871994972,1.0962947871994972,1.097129707837358,1.0962947871994972,1.0962840227207031,1.2831537919952263,0.6922017029622767,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
6115,0.9448840254659444,0.9448840254659444,1.0008374812389056,0.9448840254659444,0.8218319900556947,1.129370393991506,0.462036909466457,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
6219,0.6749754468353846,0.6749754468353846,0.886941471463143,0.6749754468353846,0.611841345048616,0.9488102708078183,0.5235863374812598,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
6227,0.8304717124362917,0.8304717124362917,0.952566324667347,0.8304717124362917,0.7422921262885216,1.0680402624627634,0.5004024235381879,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated,Not-violated
