,output_testInput,output_MR1,output_MR2,output_MR3,output_MR4,output_MR5,output_MR6
112,10,10,10,10,10,11,9
113,9,9,9,9,9,10,8
114,5,5,5,5,5,6,4
115,5,5,5,5,5,6,4
116,9,9,9,9,9,10,8
117,14,14,14,14,14,15,13
118,0,0,0,0,0,1,0
119,8,8,8,8,8,9,7
120,11,11,11,11,11,12,10
121,5,5,5,5,5,6,4
122,3,3,3,3,3,4,2
123,5,5,5,5,5,6,4
124,6,6,6,6,6,7,5
125,9,9,9,9,9,10,8
126,12,12,12,12,12,13,11
127,0,0,0,0,0,1,0
128,4,4,4,4,4,5,3
129,2,2,2,2,2,3,1
130,3,3,3,3,3,4,2
131,1,1,1,1,1,2,1
132,3,3,3,3,3,4,2
133,5,5,5,5,5,6,4
134,1,1,1,1,1,2,1
135,7,7,7,7,7,8,6
136,14,14,14,14,14,15,13
137,12,12,12,12,12,13,11
138,13,13,13,13,13,14,12
139,0,0,0,0,0,1,0
140,8,8,8,8,8,9,7
141,7,7,7,7,7,8,6
142,8,8,8,8,8,9,7
143,9,9,9,9,9,10,8
144,8,8,8,8,8,9,7
145,6,6,6,6,6,7,5
146,12,12,12,12,12,13,11
147,4,4,4,4,4,5,3
148,12,12,12,12,12,13,11
149,5,5,5,5,5,6,4
150,3,3,3,3,3,4,2
151,0,0,0,0,0,1,0
152,1,1,1,1,1,2,1
153,7,7,7,7,7,8,6
154,14,14,14,14,14,15,13
155,8,8,8,8,8,9,7
156,14,14,14,14,14,15,13
157,8,8,8,8,8,9,7
158,3,3,3,3,3,4,2
159,3,3,3,3,3,4,2
160,13,13,13,13,13,14,12
161,5,5,5,5,5,6,4
162,2,2,2,2,2,3,1
163,10,10,10,10,10,11,9
164,12,12,12,12,12,13,11
165,2,2,2,2,2,3,1
166,7,7,7,7,7,8,6
167,13,13,13,13,13,14,12
168,13,13,13,13,13,14,12
169,9,9,9,9,9,10,8
170,0,0,0,0,0,1,0
171,11,11,11,11,11,12,10
172,4,4,4,4,4,5,3
173,2,2,2,2,2,3,1
174,9,9,9,9,9,10,8
175,2,2,2,2,2,3,1
176,8,8,8,8,8,9,7
177,11,11,11,11,11,12,10
178,10,10,10,10,10,11,9
179,8,8,8,8,8,9,7
180,6,6,6,6,6,7,5
181,11,11,11,11,11,12,10
182,2,2,2,2,2,3,1
183,11,11,11,11,11,12,10
184,12,12,12,12,12,13,11
185,9,9,9,9,9,10,8
186,6,6,6,6,6,7,5
187,6,6,6,6,6,7,5
188,14,14,14,14,14,15,13
189,4,4,4,4,4,5,3
190,14,14,14,14,14,15,13
191,11,11,11,11,11,12,10
192,9,9,9,9,9,10,8
193,13,13,13,13,13,14,12
194,11,11,11,11,11,12,10
195,11,11,11,11,11,12,10
196,2,2,2,2,2,3,1
197,8,8,8,8,8,9,7
198,14,14,14,14,14,15,13
199,14,14,14,14,14,15,13
200,13,13,13,13,13,14,12
201,7,7,7,7,7,8,6
202,12,12,12,12,12,13,11
203,9,9,9,9,9,10,8
204,10,10,10,10,10,11,9
205,5,5,5,5,5,6,4
206,4,4,4,4,4,5,3
207,13,13,13,13,13,14,12
208,5,5,5,5,5,6,4
209,6,6,6,6,6,7,5
210,13,13,13,13,13,14,12
211,10,10,10,10,10,11,9
212,0,0,0,0,0,1,0
213,7,7,7,7,7,8,6
214,6,6,6,6,6,7,5
215,10,10,10,10,10,11,9
216,6,6,6,6,6,7,5
217,3,3,3,3,3,4,2
218,4,4,4,4,4,5,3
219,12,12,12,12,12,13,11
220,1,1,1,1,1,2,1
221,13,13,13,13,13,14,12
222,7,7,7,7,7,8,6
223,14,14,14,14,14,15,13
224,1,1,1,1,1,2,1
225,7,7,7,7,7,8,6
226,4,4,4,4,4,5,3
227,9,9,9,9,9,10,8
228,9,9,9,9,9,10,8
229,6,6,6,6,6,7,5
230,7,7,7,7,7,8,6
231,12,12,12,12,12,13,11
232,11,11,11,11,11,12,10
233,10,10,10,10,10,11,9
234,4,4,4,4,4,5,3
235,1,1,1,1,1,2,1
236,11,11,11,11,11,12,10
237,11,11,11,11,11,12,10
238,9,9,9,9,9,10,8
239,0,0,0,0,0,1,0
240,10,10,10,10,10,11,9
241,8,8,8,8,8,9,7
242,10,10,10,10,10,11,9
243,9,9,9,9,9,10,8
244,2,2,2,2,2,3,1
245,2,2,2,2,2,3,1
246,5,5,5,5,5,6,4
247,0,0,0,0,0,1,0
248,5,5,5,5,5,6,4
249,9,9,9,9,9,10,8
250,6,6,6,6,6,7,5
251,14,14,14,14,14,15,13
252,14,14,14,14,14,15,13
253,5,5,5,5,5,6,4
254,10,10,10,10,10,11,9
255,9,9,9,9,9,10,8
256,0,0,0,0,0,1,0
257,0,0,0,0,0,1,0
258,6,6,6,6,6,7,5
259,8,8,8,8,8,9,7
260,6,6,6,6,6,7,5
261,9,9,9,9,9,10,8
262,11,11,11,11,11,12,10
263,13,13,13,13,13,14,12
264,12,12,12,12,12,13,11
265,8,8,8,8,8,9,7
266,10,10,10,10,10,11,9
267,14,14,14,14,14,15,13
268,7,7,7,7,7,8,6
269,5,5,5,5,5,6,4
270,9,9,9,9,9,10,8
271,12,12,12,12,12,13,11
272,2,2,2,2,2,3,1
273,9,9,9,9,9,10,8
274,6,6,6,6,6,7,5
275,7,7,7,7,7,8,6
276,13,13,13,13,13,14,12
277,0,0,0,0,0,1,0
278,5,5,5,5,5,6,4
279,3,3,3,3,3,4,2
280,12,12,12,12,12,13,11
281,1,1,1,1,1,2,1
282,7,7,7,7,7,8,6
283,0,0,0,0,0,1,0
284,12,12,12,12,12,13,11
285,5,5,5,5,5,6,4
286,8,8,8,8,8,9,7
287,14,14,14,14,14,15,13
288,14,14,14,14,14,15,13
289,1,1,1,1,1,2,1
290,0,0,0,0,0,1,0
291,0,0,0,0,0,1,0
292,5,5,5,5,5,6,4
293,12,12,12,12,12,13,11
294,0,0,0,0,0,1,0
295,13,13,13,13,13,14,12
296,4,4,4,4,4,5,3
297,13,13,13,13,13,14,12
298,7,7,7,7,7,8,6
299,14,14,14,14,14,15,13
300,14,14,14,14,14,15,13
301,12,12,12,12,12,13,11
302,13,13,13,13,13,14,12
303,1,1,1,1,1,2,1
304,7,7,7,7,7,8,6
305,1,1,1,1,1,2,1
306,11,11,11,11,11,12,10
307,10,10,10,10,10,11,9
308,13,13,13,13,13,14,12
309,14,14,14,14,14,15,13
310,4,4,4,4,4,5,3
311,1,1,1,1,1,2,1
312,4,4,4,4,4,5,3
313,1,1,1,1,1,2,1
314,5,5,5,5,5,6,4
315,9,9,9,9,9,10,8
316,0,0,0,0,0,1,0
317,4,4,4,4,4,5,3
318,1,1,1,1,1,2,1
319,2,2,2,2,2,3,1
320,11,11,11,11,11,12,10
321,9,9,9,9,9,10,8
322,13,13,13,13,13,14,12
323,6,6,6,6,6,7,5
324,12,12,12,12,12,13,11
325,8,8,8,8,8,9,7
326,1,1,1,1,1,2,1
327,8,8,8,8,8,9,7
328,12,12,12,12,12,13,11
329,5,5,5,5,5,6,4
330,12,12,12,12,12,13,11
331,1,1,1,1,1,2,1
332,4,4,4,4,4,5,3
333,8,8,8,8,8,9,7
334,4,4,4,4,4,5,3
335,8,8,8,8,8,9,7
336,4,4,4,4,4,5,3
337,10,10,10,10,10,11,9
338,9,9,9,9,9,10,8
339,7,7,7,7,7,8,6
340,6,6,6,6,6,7,5
341,8,8,8,8,8,9,7
342,2,2,2,2,2,3,1
343,0,0,0,0,0,1,0
344,14,14,14,14,14,15,13
345,10,10,10,10,10,11,9
346,9,9,9,9,9,10,8
347,3,3,3,3,3,4,2
348,8,8,8,8,8,9,7
349,0,0,0,0,0,1,0
350,9,9,9,9,9,10,8
351,1,1,1,1,1,2,1
352,0,0,0,0,0,1,0
353,1,1,1,1,1,2,1
354,2,2,2,2,2,3,1
355,1,1,1,1,1,2,1
356,7,7,7,7,7,8,6
357,0,0,0,0,0,1,0
358,12,12,12,12,12,13,11
359,1,1,1,1,1,2,1
360,4,4,4,4,4,5,3
361,5,5,5,5,5,6,4
362,11,11,11,11,11,12,10
363,6,6,6,6,6,7,5
364,3,3,3,3,3,4,2
365,7,7,7,7,7,8,6
366,11,11,11,11,11,12,10
367,4,4,4,4,4,5,3
368,8,8,8,8,8,9,7
369,6,6,6,6,6,7,5
370,12,12,12,12,12,13,11
371,6,6,6,6,6,7,5
372,9,9,9,9,9,10,8
373,6,6,6,6,6,7,5
374,12,12,12,12,12,13,11
375,1,1,1,1,1,2,1
376,0,0,0,0,0,1,0
377,6,6,6,6,6,7,5
378,4,4,4,4,4,5,3
379,5,5,5,5,5,6,4
380,7,7,7,7,7,8,6
381,0,0,0,0,0,1,0
382,1,1,1,1,1,2,1
383,14,14,14,14,14,15,13
384,4,4,4,4,4,5,3
385,11,11,11,11,11,12,10
386,11,11,11,11,11,12,10
387,1,1,1,1,1,2,1
388,4,4,4,4,4,5,3
389,14,14,14,14,14,15,13
390,2,2,2,2,2,3,1
391,4,4,4,4,4,5,3
392,4,4,4,4,4,5,3
393,2,2,2,2,2,3,1
394,12,12,12,12,12,13,11
395,12,12,12,12,12,13,11
396,13,13,13,13,13,14,12
397,8,8,8,8,8,9,7
398,5,5,5,5,5,6,4
399,14,14,14,14,14,15,13
400,1,1,1,1,1,2,1
401,5,5,5,5,5,6,4
402,14,14,14,14,14,15,13
403,4,4,4,4,4,5,3
404,3,3,3,3,3,4,2
405,7,7,7,7,7,8,6
406,12,12,12,12,12,13,11
407,5,5,5,5,5,6,4
408,9,9,9,9,9,10,8
409,9,9,9,9,9,10,8
410,2,2,2,2,2,3,1
411,8,8,8,8,8,9,7
412,7,7,7,7,7,8,6
413,11,11,11,11,11,12,10
414,13,13,13,13,13,14,12
415,5,5,5,5,5,6,4
416,3,3,3,3,3,4,2
417,7,7,7,7,7,8,6
418,10,10,10,10,10,11,9
419,0,0,0,0,0,1,0
420,12,12,12,12,12,13,11
421,5,5,5,5,5,6,4
422,2,2,2,2,2,3,1
423,14,14,14,14,14,15,13
424,7,7,7,7,7,8,6
425,10,10,10,10,10,11,9
426,11,11,11,11,11,12,10
427,11,11,11,11,11,12,10
428,11,11,11,11,11,12,10
429,7,7,7,7,7,8,6
430,0,0,0,0,0,1,0
431,7,7,7,7,7,8,6
432,10,10,10,10,10,11,9
433,0,0,0,0,0,1,0
434,12,12,12,12,12,13,11
435,11,11,11,11,11,12,10
436,4,4,4,4,4,5,3
437,10,10,10,10,10,11,9
438,14,14,14,14,14,15,13
439,8,8,8,8,8,9,7
440,9,9,9,9,9,10,8
441,6,6,6,6,6,7,5
442,9,9,9,9,9,10,8
443,14,14,14,14,14,15,13
444,14,14,14,14,14,15,13
445,14,14,14,14,14,15,13
446,6,6,6,6,6,7,5
447,5,5,5,5,5,6,4
448,0,0,0,0,0,1,0
449,13,13,13,13,13,14,12
450,11,11,11,11,11,12,10
451,0,0,0,0,0,1,0
452,1,1,1,1,1,2,1
453,11,11,11,11,11,12,10
454,3,3,3,3,3,4,2
455,6,6,6,6,6,7,5
456,5,5,5,5,5,6,4
457,7,7,7,7,7,8,6
458,3,3,3,3,3,4,2
459,0,0,0,0,0,1,0
460,8,8,8,8,8,9,7
461,6,6,6,6,6,7,5
462,9,9,9,9,9,10,8
463,0,0,0,0,0,1,0
464,9,9,9,9,9,10,8
465,10,10,10,10,10,11,9
466,12,12,12,12,12,13,11
467,0,0,0,0,0,1,0
468,14,14,14,14,14,15,13
469,5,5,5,5,5,6,4
470,5,5,5,5,5,6,4
471,7,7,7,7,7,8,6
472,0,0,0,0,0,1,0
473,8,8,8,8,8,9,7
474,2,2,2,2,2,3,1
475,3,3,3,3,3,4,2
476,9,9,9,9,9,10,8
477,8,8,8,8,8,9,7
478,1,1,1,1,1,2,1
479,5,5,5,5,5,6,4
480,1,1,1,1,1,2,1
481,12,12,12,12,12,13,11
482,4,4,4,4,4,5,3
483,3,3,3,3,3,4,2
484,14,14,14,14,14,15,13
485,4,4,4,4,4,5,3
486,5,5,5,5,5,6,4
487,2,2,2,2,2,3,1
488,1,1,1,1,1,2,1
489,1,1,1,1,1,2,1
490,6,6,6,6,6,7,5
491,13,13,13,13,13,14,12
492,7,7,7,7,7,8,6
493,11,11,11,11,11,12,10
494,2,2,2,2,2,3,1
495,13,13,13,13,13,14,12
496,10,10,10,10,10,11,9
497,13,13,13,13,13,14,12
498,13,13,13,13,13,14,12
499,5,5,5,5,5,6,4
500,5,5,5,5,5,6,4
501,9,9,9,9,9,10,8
502,3,3,3,3,3,4,2
503,8,8,8,8,8,9,7
504,14,14,14,14,14,15,13
505,10,10,10,10,10,11,9
506,5,5,5,5,5,6,4
507,4,4,4,4,4,5,3
508,7,7,7,7,7,8,6
509,4,4,4,4,4,5,3
510,1,1,1,1,1,2,1
511,0,0,0,0,0,1,0
512,9,9,9,9,9,10,8
513,9,9,9,9,9,10,8
514,10,10,10,10,10,11,9
515,10,10,10,10,10,11,9
516,0,0,0,0,0,1,0
517,7,7,7,7,7,8,6
518,10,10,10,10,10,11,9
519,1,1,1,1,1,2,1
520,1,1,1,1,1,2,1
521,10,10,10,10,10,11,9
522,10,10,10,10,10,11,9
523,7,7,7,7,7,8,6
524,5,5,5,5,5,6,4
525,4,4,4,4,4,5,3
526,0,0,0,0,0,1,0
527,8,8,8,8,8,9,7
528,9,9,9,9,9,10,8
529,1,1,1,1,1,2,1
530,5,5,5,5,5,6,4
531,5,5,5,5,5,6,4
532,4,4,4,4,4,5,3
533,7,7,7,7,7,8,6
534,4,4,4,4,4,5,3
535,9,9,9,9,9,10,8
536,8,8,8,8,8,9,7
537,7,7,7,7,7,8,6
538,4,4,4,4,4,5,3
539,8,8,8,8,8,9,7
540,12,12,12,12,12,13,11
541,14,14,14,14,14,15,13
542,7,7,7,7,7,8,6
543,2,2,2,2,2,3,1
544,13,13,13,13,13,14,12
545,5,5,5,5,5,6,4
546,2,2,2,2,2,3,1
547,4,4,4,4,4,5,3
548,0,0,0,0,0,1,0
549,3,3,3,3,3,4,2
550,14,14,14,14,14,15,13
551,1,1,1,1,1,2,1
552,0,0,0,0,0,1,0
553,8,8,8,8,8,9,7
554,11,11,11,11,11,12,10
555,14,14,14,14,14,15,13
556,5,5,5,5,5,6,4
557,1,1,1,1,1,2,1
558,6,6,6,6,6,7,5
559,1,1,1,1,1,2,1
560,11,11,11,11,11,12,10
561,11,11,11,11,11,12,10
562,9,9,9,9,9,10,8
563,6,6,6,6,6,7,5
564,2,2,2,2,2,3,1
565,13,13,13,13,13,14,12
566,11,11,11,11,11,12,10
567,7,7,7,7,7,8,6
568,6,6,6,6,6,7,5
569,3,3,3,3,3,4,2
570,0,0,0,0,0,1,0
571,9,9,9,9,9,10,8
572,7,7,7,7,7,8,6
573,5,5,5,5,5,6,4
574,12,12,12,12,12,13,11
575,6,6,6,6,6,7,5
576,6,6,6,6,6,7,5
577,0,0,0,0,0,1,0
578,9,9,9,9,9,10,8
579,12,12,12,12,12,13,11
580,8,8,8,8,8,9,7
581,0,0,0,0,0,1,0
582,5,5,5,5,5,6,4
583,10,10,10,10,10,11,9
584,13,13,13,13,13,14,12
585,12,12,12,12,12,13,11
586,9,9,9,9,9,10,8
587,5,5,5,5,5,6,4
588,14,14,14,14,14,15,13
589,13,13,13,13,13,14,12
590,8,8,8,8,8,9,7
591,6,6,6,6,6,7,5
592,4,4,4,4,4,5,3
593,1,1,1,1,1,2,1
594,10,10,10,10,10,11,9
595,14,14,14,14,14,15,13
596,0,0,0,0,0,1,0
597,13,13,13,13,13,14,12
598,3,3,3,3,3,4,2
599,5,5,5,5,5,6,4
600,2,2,2,2,2,3,1
601,7,7,7,7,7,8,6
602,3,3,3,3,3,4,2
603,9,9,9,9,9,10,8
604,2,2,2,2,2,3,1
605,4,4,4,4,4,5,3
606,6,6,6,6,6,7,5
607,7,7,7,7,7,8,6
608,9,9,9,9,9,10,8
609,9,9,9,9,9,10,8
610,5,5,5,5,5,6,4
611,0,0,0,0,0,1,0
612,2,2,2,2,2,3,1
613,4,4,4,4,4,5,3
614,5,5,5,5,5,6,4
615,2,2,2,2,2,3,1
616,4,4,4,4,4,5,3
617,12,12,12,12,12,13,11
618,4,4,4,4,4,5,3
619,11,11,11,11,11,12,10
620,0,0,0,0,0,1,0
621,1,1,1,1,1,2,1
622,8,8,8,8,8,9,7
623,11,11,11,11,11,12,10
624,2,2,2,2,2,3,1
625,5,5,5,5,5,6,4
626,3,3,3,3,3,4,2
627,4,4,4,4,4,5,3
628,8,8,8,8,8,9,7
629,13,13,13,13,13,14,12
630,3,3,3,3,3,4,2
631,9,9,9,9,9,10,8
632,2,2,2,2,2,3,1
633,8,8,8,8,8,9,7
634,7,7,7,7,7,8,6
635,2,2,2,2,2,3,1
636,1,1,1,1,1,2,1
637,5,5,5,5,5,6,4
638,11,11,11,11,11,12,10
639,7,7,7,7,7,8,6
640,13,13,13,13,13,14,12
641,13,13,13,13,13,14,12
642,4,4,4,4,4,5,3
643,14,14,14,14,14,15,13
644,12,12,12,12,12,13,11
645,14,14,14,14,14,15,13
646,4,4,4,4,4,5,3
647,12,12,12,12,12,13,11
648,1,1,1,1,1,2,1
649,11,11,11,11,11,12,10
650,8,8,8,8,8,9,7
651,3,3,3,3,3,4,2
652,13,13,13,13,13,14,12
653,10,10,10,10,10,11,9
654,11,11,11,11,11,12,10
655,8,8,8,8,8,9,7
656,5,5,5,5,5,6,4
657,0,0,0,0,0,1,0
658,11,11,11,11,11,12,10
659,6,6,6,6,6,7,5
660,13,13,13,13,13,14,12
661,8,8,8,8,8,9,7
662,8,8,8,8,8,9,7
663,14,14,14,14,14,15,13
664,2,2,2,2,2,3,1
665,12,12,12,12,12,13,11
666,10,10,10,10,10,11,9
667,0,0,0,0,0,1,0
668,7,7,7,7,7,8,6
669,14,14,14,14,14,15,13
670,12,12,12,12,12,13,11
671,9,9,9,9,9,10,8
672,8,8,8,8,8,9,7
673,10,10,10,10,10,11,9
674,9,9,9,9,9,10,8
675,9,9,9,9,9,10,8
676,14,14,14,14,14,15,13
677,10,10,10,10,10,11,9
678,11,11,11,11,11,12,10
679,10,10,10,10,10,11,9
680,7,7,7,7,7,8,6
681,9,9,9,9,9,10,8
682,1,1,1,1,1,2,1
683,7,7,7,7,7,8,6
684,11,11,11,11,11,12,10
685,9,9,9,9,9,10,8
686,0,0,0,0,0,1,0
687,8,8,8,8,8,9,7
688,11,11,11,11,11,12,10
689,11,11,11,11,11,12,10
690,12,12,12,12,12,13,11
691,5,5,5,5,5,6,4
692,1,1,1,1,1,2,1
693,9,9,9,9,9,10,8
694,12,12,12,12,12,13,11
695,9,9,9,9,9,10,8
696,10,10,10,10,10,11,9
697,14,14,14,14,14,15,13
698,2,2,2,2,2,3,1
699,3,3,3,3,3,4,2
700,0,0,0,0,0,1,0
701,2,2,2,2,2,3,1
702,5,5,5,5,5,6,4
703,5,5,5,5,5,6,4
704,13,13,13,13,13,14,12
705,2,2,2,2,2,3,1
706,1,1,1,1,1,2,1
707,1,1,1,1,1,2,1
708,0,0,0,0,0,1,0
709,5,5,5,5,5,6,4
710,9,9,9,9,9,10,8
711,13,13,13,13,13,14,12
712,1,1,1,1,1,2,1
713,9,9,9,9,9,10,8
714,8,8,8,8,8,9,7
715,6,6,6,6,6,7,5
716,13,13,13,13,13,14,12
717,0,0,0,0,0,1,0
718,10,10,10,10,10,11,9
719,5,5,5,5,5,6,4
720,1,1,1,1,1,2,1
721,5,5,5,5,5,6,4
722,5,5,5,5,5,6,4
723,1,1,1,1,1,2,1
724,2,2,2,2,2,3,1
725,12,12,12,12,12,13,11
726,8,8,8,8,8,9,7
727,0,0,0,0,0,1,0
728,1,1,1,1,1,2,1
729,3,3,3,3,3,4,2
730,10,10,10,10,10,11,9
731,1,1,1,1,1,2,1
732,10,10,10,10,10,11,9
733,10,10,10,10,10,11,9
734,12,12,12,12,12,13,11
735,10,10,10,10,10,11,9
736,2,2,2,2,2,3,1
737,5,5,5,5,5,6,4
738,6,6,6,6,6,7,5
739,14,14,14,14,14,15,13
740,13,13,13,13,13,14,12
741,10,10,10,10,10,11,9
742,6,6,6,6,6,7,5
743,14,14,14,14,14,15,13
744,4,4,4,4,4,5,3
745,12,12,12,12,12,13,11
746,9,9,9,9,9,10,8
747,2,2,2,2,2,3,1
748,3,3,3,3,3,4,2
749,9,9,9,9,9,10,8
750,2,2,2,2,2,3,1
751,0,0,0,0,0,1,0
752,6,6,6,6,6,7,5
753,4,4,4,4,4,5,3
754,8,8,8,8,8,9,7
755,7,7,7,7,7,8,6
756,11,11,11,11,11,12,10
757,2,2,2,2,2,3,1
758,8,8,8,8,8,9,7
759,2,2,2,2,2,3,1
760,5,5,5,5,5,6,4
761,1,1,1,1,1,2,1
762,4,4,4,4,4,5,3
763,0,0,0,0,0,1,0
764,14,14,14,14,14,15,13
765,2,2,2,2,2,3,1
766,11,11,11,11,11,12,10
767,2,2,2,2,2,3,1
768,3,3,3,3,3,4,2
769,3,3,3,3,3,4,2
770,11,11,11,11,11,12,10
771,10,10,10,10,10,11,9
772,14,14,14,14,14,15,13
773,14,14,14,14,14,15,13
774,11,11,11,11,11,12,10
775,5,5,5,5,5,6,4
776,4,4,4,4,4,5,3
777,14,14,14,14,14,15,13
778,12,12,12,12,12,13,11
779,5,5,5,5,5,6,4
780,6,6,6,6,6,7,5
781,9,9,9,9,9,10,8
782,2,2,2,2,2,3,1
783,10,10,10,10,10,11,9
784,1,1,1,1,1,2,1
785,9,9,9,9,9,10,8
786,12,12,12,12,12,13,11
787,12,12,12,12,12,13,11
788,12,12,12,12,12,13,11
789,11,11,11,11,11,12,10
790,11,11,11,11,11,12,10
791,7,7,7,7,7,8,6
792,9,9,9,9,9,10,8
793,9,9,9,9,9,10,8
794,13,13,13,13,13,14,12
795,13,13,13,13,13,14,12
796,6,6,6,6,6,7,5
797,2,2,2,2,2,3,1
798,2,2,2,2,2,3,1
799,7,7,7,7,7,8,6
800,2,2,2,2,2,3,1
801,3,3,3,3,3,4,2
802,1,1,1,1,1,2,1
803,12,12,12,12,12,13,11
804,12,12,12,12,12,13,11
805,2,2,2,2,2,3,1
806,13,13,13,13,13,14,12
807,14,14,14,14,14,15,13
808,4,4,4,4,4,5,3
809,5,5,5,5,5,6,4
810,1,1,1,1,1,2,1
811,4,4,4,4,4,5,3
812,13,13,13,13,13,14,12
813,9,9,9,9,9,10,8
814,1,1,1,1,1,2,1
815,6,6,6,6,6,7,5
816,0,0,0,0,0,1,0
817,11,11,11,11,11,12,10
818,8,8,8,8,8,9,7
819,4,4,4,4,4,5,3
820,5,5,5,5,5,6,4
821,2,2,2,2,2,3,1
822,5,5,5,5,5,6,4
823,6,6,6,6,6,7,5
824,7,7,7,7,7,8,6
825,1,1,1,1,1,2,1
826,7,7,7,7,7,8,6
827,1,1,1,1,1,2,1
828,9,9,9,9,9,10,8
829,7,7,7,7,7,8,6
830,3,3,3,3,3,4,2
831,0,0,0,0,0,1,0
832,1,1,1,1,1,2,1
833,11,11,11,11,11,12,10
834,7,7,7,7,7,8,6
835,5,5,5,5,5,6,4
836,8,8,8,8,8,9,7
837,11,11,11,11,11,12,10
838,9,9,9,9,9,10,8
839,10,10,10,10,10,11,9
840,1,1,1,1,1,2,1
841,2,2,2,2,2,3,1
842,3,3,3,3,3,4,2
843,9,9,9,9,9,10,8
844,2,2,2,2,2,3,1
845,14,14,14,14,14,15,13
846,4,4,4,4,4,5,3
847,8,8,8,8,8,9,7
848,14,14,14,14,14,15,13
849,7,7,7,7,7,8,6
850,0,0,0,0,0,1,0
851,1,1,1,1,1,2,1
852,5,5,5,5,5,6,4
853,8,8,8,8,8,9,7
854,3,3,3,3,3,4,2
855,13,13,13,13,13,14,12
856,12,12,12,12,12,13,11
857,13,13,13,13,13,14,12
858,11,11,11,11,11,12,10
859,3,3,3,3,3,4,2
860,9,9,9,9,9,10,8
861,10,10,10,10,10,11,9
862,13,13,13,13,13,14,12
863,13,13,13,13,13,14,12
864,0,0,0,0,0,1,0
865,7,7,7,7,7,8,6
866,11,11,11,11,11,12,10
867,9,9,9,9,9,10,8
868,13,13,13,13,13,14,12
